"tanggal","stasiun","max"
"2017-01-23",DKI2 (Kelapa Gading),51.0000
"2017-01-24",DKI2 (Kelapa Gading),34.0000
"2017-01-25",DKI2 (Kelapa Gading),34.0000
"2017-01-26",DKI2 (Kelapa Gading),47.0000
"2017-01-27",DKI2 (Kelapa Gading),49.0000
"2017-01-28",DKI2 (Kelapa Gading),49.0000
"2017-01-29",DKI2 (Kelapa Gading),48.0000
"2017-01-30",DKI2 (Kelapa Gading),38.0000
"2017-01-31",DKI2 (Kelapa Gading),32.0000
"2017-07-01",DKI2 (Kelapa Gading),47.0000
"2017-07-02",DKI2 (Kelapa Gading),50.0000
"2017-07-03",DKI2 (Kelapa Gading),54.0000
"2017-07-04",DKI2 (Kelapa Gading),58.0000
"2017-07-05",DKI2 (Kelapa Gading),82.0000
"2017-07-06",DKI2 (Kelapa Gading),87.0000
"2017-07-07",DKI2 (Kelapa Gading),143.0000
"2017-07-08",DKI2 (Kelapa Gading),108.0000
"2017-07-09",DKI2 (Kelapa Gading),63.0000
"2017-07-10",DKI2 (Kelapa Gading),73.0000
"2017-07-11",DKI2 (Kelapa Gading),69.0000
"2017-07-12",DKI2 (Kelapa Gading),92.0000
"2017-07-13",DKI2 (Kelapa Gading),94.0000
"2017-07-14",DKI2 (Kelapa Gading),79.0000
"2017-07-15",DKI2 (Kelapa Gading),73.0000
"2017-07-16",DKI2 (Kelapa Gading),90.0000
"2017-07-17",DKI2 (Kelapa Gading),120.0000
"2017-07-18",DKI2 (Kelapa Gading),80.0000
"2017-07-19",DKI2 (Kelapa Gading),95.0000
"2017-07-20",DKI2 (Kelapa Gading),67.0000
"2017-07-21",DKI2 (Kelapa Gading),145.0000
"2017-07-22",DKI2 (Kelapa Gading),94.0000
"2017-07-23",DKI2 (Kelapa Gading),57.0000
"2017-07-24",DKI2 (Kelapa Gading),70.0000
"2017-07-25",DKI2 (Kelapa Gading),65.0000
"2017-07-26",DKI2 (Kelapa Gading),68.0000
"2017-07-27",DKI2 (Kelapa Gading),112.0000
"2017-07-28",DKI2 (Kelapa Gading),84.0000
"2017-07-29",DKI2 (Kelapa Gading),45.0000
"2017-07-30",DKI2 (Kelapa Gading),66.0000
"2017-07-31",DKI2 (Kelapa Gading),123.0000
"2017-06-01",DKI2 (Kelapa Gading),25.0000
"2017-06-02",DKI2 (Kelapa Gading),61.0000
"2017-06-03",DKI2 (Kelapa Gading),61.0000
"2017-06-04",DKI2 (Kelapa Gading),72.0000
"2017-06-05",DKI2 (Kelapa Gading),74.0000
"2017-06-06",DKI2 (Kelapa Gading),50.0000
"2017-06-07",DKI2 (Kelapa Gading),54.0000
"2017-06-08",DKI2 (Kelapa Gading),62.0000
"2017-06-09",DKI2 (Kelapa Gading),64.0000
"2017-06-10",DKI2 (Kelapa Gading),66.0000
"2017-06-11",DKI2 (Kelapa Gading),78.0000
"2017-06-12",DKI2 (Kelapa Gading),56.0000
"2017-06-13",DKI2 (Kelapa Gading),69.0000
"2017-06-14",DKI2 (Kelapa Gading),87.0000
"2017-06-15",DKI2 (Kelapa Gading),67.0000
"2017-06-16",DKI2 (Kelapa Gading),57.0000
"2017-06-17",DKI2 (Kelapa Gading),59.0000
"2017-06-18",DKI2 (Kelapa Gading),93.0000
"2017-06-19",DKI2 (Kelapa Gading),120.0000
"2017-06-20",DKI2 (Kelapa Gading),140.0000
"2017-06-21",DKI2 (Kelapa Gading),67.0000
"2017-06-22",DKI2 (Kelapa Gading),68.0000
"2017-06-23",DKI2 (Kelapa Gading),76.0000
"2017-06-24",DKI2 (Kelapa Gading),56.0000
"2017-06-25",DKI2 (Kelapa Gading),46.0000
"2017-06-26",DKI2 (Kelapa Gading),34.0000
"2017-06-27",DKI2 (Kelapa Gading),34.0000
"2017-06-28",DKI2 (Kelapa Gading),44.0000
"2017-06-29",DKI2 (Kelapa Gading),46.0000
"2017-06-30",DKI2 (Kelapa Gading),63.0000
"2017-03-01",DKI2 (Kelapa Gading),67.0000
"2017-03-02",DKI2 (Kelapa Gading),55.0000
"2017-03-03",DKI2 (Kelapa Gading),47.0000
"2017-03-04",DKI2 (Kelapa Gading),30.0000
"2017-03-05",DKI2 (Kelapa Gading),47.0000
"2017-03-06",DKI2 (Kelapa Gading),60.0000
"2017-03-07",DKI2 (Kelapa Gading),55.0000
"2017-03-08",DKI2 (Kelapa Gading),67.0000
"2017-03-09",DKI2 (Kelapa Gading),119.0000
"2017-03-10",DKI2 (Kelapa Gading),77.0000
"2017-03-11",DKI2 (Kelapa Gading),66.0000
"2017-03-12",DKI2 (Kelapa Gading),54.0000
"2017-03-13",DKI2 (Kelapa Gading),81.0000
"2017-03-14",DKI2 (Kelapa Gading),74.0000
"2017-03-15",DKI2 (Kelapa Gading),41.0000
"2017-03-16",DKI2 (Kelapa Gading),136.0000
"2017-03-17",DKI2 (Kelapa Gading),83.0000
"2017-03-18",DKI2 (Kelapa Gading),64.0000
"2017-03-19",DKI2 (Kelapa Gading),84.0000
"2017-03-20",DKI2 (Kelapa Gading),48.0000
"2017-03-21",DKI2 (Kelapa Gading),41.0000
"2017-03-22",DKI2 (Kelapa Gading),41.0000
"2017-03-23",DKI2 (Kelapa Gading),48.0000
"2017-03-24",DKI2 (Kelapa Gading),123.0000
"2017-03-25",DKI2 (Kelapa Gading),56.0000
"2017-03-26",DKI2 (Kelapa Gading),46.0000
"2017-03-27",DKI2 (Kelapa Gading),49.0000
"2017-03-28",DKI2 (Kelapa Gading),85.0000
"2017-03-29",DKI2 (Kelapa Gading),77.0000
"2017-03-30",DKI2 (Kelapa Gading),47.0000
"2017-03-31",DKI2 (Kelapa Gading),26.0000
"2017-05-01",DKI2 (Kelapa Gading),74.0000
"2017-05-02",DKI2 (Kelapa Gading),76.0000
"2017-05-03",DKI2 (Kelapa Gading),67.0000
"2017-05-04",DKI2 (Kelapa Gading),67.0000
"2017-05-05",DKI2 (Kelapa Gading),58.0000
"2017-05-06",DKI2 (Kelapa Gading),56.0000
"2017-05-07",DKI2 (Kelapa Gading),56.0000
"2017-05-08",DKI2 (Kelapa Gading),53.0000
"2017-05-09",DKI2 (Kelapa Gading),68.0000
"2017-05-10",DKI2 (Kelapa Gading),67.0000
"2017-05-11",DKI2 (Kelapa Gading),125.0000
"2017-05-12",DKI2 (Kelapa Gading),115.0000
"2017-05-13",DKI2 (Kelapa Gading),70.0000
"2017-05-14",DKI2 (Kelapa Gading),73.0000
"2017-05-15",DKI2 (Kelapa Gading),75.0000
"2017-05-16",DKI2 (Kelapa Gading),73.0000
"2017-05-17",DKI2 (Kelapa Gading),80.0000
"2017-05-18",DKI2 (Kelapa Gading),73.0000
"2017-05-19",DKI2 (Kelapa Gading),89.0000
"2017-05-20",DKI2 (Kelapa Gading),76.0000
"2017-05-21",DKI2 (Kelapa Gading),60.0000
"2017-05-22",DKI2 (Kelapa Gading),69.0000
"2017-05-23",DKI2 (Kelapa Gading),92.0000
"2017-05-24",DKI2 (Kelapa Gading),85.0000
"2017-05-25",DKI2 (Kelapa Gading),74.0000
"2017-05-26",DKI2 (Kelapa Gading),151.0000
"2017-05-27",DKI2 (Kelapa Gading),105.0000
"2017-05-28",DKI2 (Kelapa Gading),59.0000
"2017-05-29",DKI2 (Kelapa Gading),53.0000
"2017-05-30",DKI2 (Kelapa Gading),56.0000
"2017-05-31",DKI2 (Kelapa Gading),51.0000
"2017-11-01",DKI2 (Kelapa Gading),80.0000
"2017-11-02",DKI2 (Kelapa Gading),138.0000
"2017-11-03",DKI2 (Kelapa Gading),108.0000
"2017-11-04",DKI2 (Kelapa Gading),73.0000
"2017-11-05",DKI2 (Kelapa Gading),67.0000
"2017-11-06",DKI2 (Kelapa Gading),50.0000
"2017-11-07",DKI2 (Kelapa Gading),52.0000
"2017-11-08",DKI2 (Kelapa Gading),57.0000
"2017-11-09",DKI2 (Kelapa Gading),75.0000
"2017-11-10",DKI2 (Kelapa Gading),69.0000
"2017-11-11",DKI2 (Kelapa Gading),19.0000
"2017-11-12",DKI2 (Kelapa Gading),
"2017-11-13",DKI2 (Kelapa Gading),66.0000
"2017-11-14",DKI2 (Kelapa Gading),61.0000
"2017-11-15",DKI2 (Kelapa Gading),79.0000
"2017-11-16",DKI2 (Kelapa Gading),101.0000
"2017-11-17",DKI2 (Kelapa Gading),90.0000
"2017-11-18",DKI2 (Kelapa Gading),66.0000
"2017-11-19",DKI2 (Kelapa Gading),76.0000
"2017-11-20",DKI2 (Kelapa Gading),105.0000
"2017-11-21",DKI2 (Kelapa Gading),106.0000
"2017-11-22",DKI2 (Kelapa Gading),56.0000
"2017-11-23",DKI2 (Kelapa Gading),71.0000
"2017-11-24",DKI2 (Kelapa Gading),53.0000
"2017-11-25",DKI2 (Kelapa Gading),53.0000
"2017-11-26",DKI2 (Kelapa Gading),53.0000
"2017-11-27",DKI2 (Kelapa Gading),53.0000
"2017-11-28",DKI2 (Kelapa Gading),53.0000
"2017-11-29",DKI2 (Kelapa Gading),53.0000
"2017-11-30",DKI2 (Kelapa Gading),53.0000
"2017-10-01",DKI2 (Kelapa Gading),81.0000
"2017-10-02",DKI2 (Kelapa Gading),57.0000
"2017-10-03",DKI2 (Kelapa Gading),65.0000
"2017-10-04",DKI2 (Kelapa Gading),60.0000
"2017-10-05",DKI2 (Kelapa Gading),69.0000
"2017-10-06",DKI2 (Kelapa Gading),55.0000
"2017-10-07",DKI2 (Kelapa Gading),81.0000
"2017-10-08",DKI2 (Kelapa Gading),56.0000
"2017-10-09",DKI2 (Kelapa Gading),66.0000
"2017-10-10",DKI2 (Kelapa Gading),72.0000
"2017-10-11",DKI2 (Kelapa Gading),80.0000
"2017-10-12",DKI2 (Kelapa Gading),79.0000
"2017-10-13",DKI2 (Kelapa Gading),110.0000
"2017-10-14",DKI2 (Kelapa Gading),93.0000
"2017-10-15",DKI2 (Kelapa Gading),90.0000
"2017-10-16",DKI2 (Kelapa Gading),84.0000
"2017-10-17",DKI2 (Kelapa Gading),134.0000
"2017-10-18",DKI2 (Kelapa Gading),98.0000
"2017-10-19",DKI2 (Kelapa Gading),53.0000
"2017-10-20",DKI2 (Kelapa Gading),94.0000
"2017-10-21",DKI2 (Kelapa Gading),78.0000
"2017-10-22",DKI2 (Kelapa Gading),59.0000
"2017-10-23",DKI2 (Kelapa Gading),67.0000
"2017-10-24",DKI2 (Kelapa Gading),93.0000
"2017-10-25",DKI2 (Kelapa Gading),60.0000
"2017-10-26",DKI2 (Kelapa Gading),68.0000
"2017-10-27",DKI2 (Kelapa Gading),72.0000
"2017-10-28",DKI2 (Kelapa Gading),74.0000
"2017-10-29",DKI2 (Kelapa Gading),67.0000
"2017-10-30",DKI2 (Kelapa Gading),66.0000
"2017-10-31",DKI2 (Kelapa Gading),83.0000
"2017-09-01",DKI2 (Kelapa Gading),55.0000
"2017-09-02",DKI2 (Kelapa Gading),65.0000
"2017-09-03",DKI2 (Kelapa Gading),65.0000
"2017-09-04",DKI2 (Kelapa Gading),151.0000
"2017-09-05",DKI2 (Kelapa Gading),92.0000
"2017-09-06",DKI2 (Kelapa Gading),60.0000
"2017-09-07",DKI2 (Kelapa Gading),59.0000
"2017-09-08",DKI2 (Kelapa Gading),69.0000
"2017-09-09",DKI2 (Kelapa Gading),56.0000
"2017-09-10",DKI2 (Kelapa Gading),99.0000
"2017-09-11",DKI2 (Kelapa Gading),85.0000
"2017-09-12",DKI2 (Kelapa Gading),59.0000
"2017-09-13",DKI2 (Kelapa Gading),145.0000
"2017-09-14",DKI2 (Kelapa Gading),95.0000
"2017-09-15",DKI2 (Kelapa Gading),85.0000
"2017-09-16",DKI2 (Kelapa Gading),66.0000
"2017-09-17",DKI2 (Kelapa Gading),76.0000
"2017-09-18",DKI2 (Kelapa Gading),53.0000
"2017-09-19",DKI2 (Kelapa Gading),68.0000
"2017-09-20",DKI2 (Kelapa Gading),68.0000
"2017-09-21",DKI2 (Kelapa Gading),66.0000
"2017-09-22",DKI2 (Kelapa Gading),109.0000
"2017-09-23",DKI2 (Kelapa Gading),128.0000
"2017-09-24",DKI2 (Kelapa Gading),103.0000
"2017-09-25",DKI2 (Kelapa Gading),100.0000
"2017-09-26",DKI2 (Kelapa Gading),71.0000
"2017-09-27",DKI2 (Kelapa Gading),44.0000
"2017-09-28",DKI2 (Kelapa Gading),121.0000
"2017-09-29",DKI2 (Kelapa Gading),124.0000
"2017-09-30",DKI2 (Kelapa Gading),56.0000
"2018-08-01",DKI2 (Kelapa Gading),102.0000
"2018-08-02",DKI2 (Kelapa Gading),160.0000
"2018-08-03",DKI2 (Kelapa Gading),211.0000
"2018-08-04",DKI2 (Kelapa Gading),154.0000
"2018-08-05",DKI2 (Kelapa Gading),203.0000
"2018-08-06",DKI2 (Kelapa Gading),202.0000
"2018-08-07",DKI2 (Kelapa Gading),104.0000
"2018-08-08",DKI2 (Kelapa Gading),99.0000
"2018-08-09",DKI2 (Kelapa Gading),112.0000
"2018-08-10",DKI2 (Kelapa Gading),165.0000
"2018-08-11",DKI2 (Kelapa Gading),125.0000
"2018-08-12",DKI2 (Kelapa Gading),87.0000
"2018-08-13",DKI2 (Kelapa Gading),74.0000
"2018-08-14",DKI2 (Kelapa Gading),86.0000
"2018-08-15",DKI2 (Kelapa Gading),109.0000
"2018-08-16",DKI2 (Kelapa Gading),97.0000
"2018-08-17",DKI2 (Kelapa Gading),128.0000
"2018-08-18",DKI2 (Kelapa Gading),79.0000
"2018-08-19",DKI2 (Kelapa Gading),
"2018-08-20",DKI2 (Kelapa Gading),
"2018-08-21",DKI2 (Kelapa Gading),82.0000
"2018-08-22",DKI2 (Kelapa Gading),126.0000
"2018-08-23",DKI2 (Kelapa Gading),123.0000
"2018-08-24",DKI2 (Kelapa Gading),82.0000
"2018-08-25",DKI2 (Kelapa Gading),98.0000
"2018-08-26",DKI2 (Kelapa Gading),89.0000
"2018-08-27",DKI2 (Kelapa Gading),109.0000
"2018-08-28",DKI2 (Kelapa Gading),100.0000
"2018-08-29",DKI2 (Kelapa Gading),139.0000
"2018-08-30",DKI2 (Kelapa Gading),153.0000
"2018-08-31",DKI2 (Kelapa Gading),85.0000
"2018-04-01",DKI2 (Kelapa Gading),49.0000
"2018-04-02",DKI2 (Kelapa Gading),55.0000
"2018-04-03",DKI2 (Kelapa Gading),53.0000
"2018-04-04",DKI2 (Kelapa Gading),82.0000
"2018-04-05",DKI2 (Kelapa Gading),148.0000
"2018-04-06",DKI2 (Kelapa Gading),113.0000
"2018-04-07",DKI2 (Kelapa Gading),58.0000
"2018-04-08",DKI2 (Kelapa Gading),47.0000
"2018-04-09",DKI2 (Kelapa Gading),57.0000
"2018-04-10",DKI2 (Kelapa Gading),54.0000
"2018-04-11",DKI2 (Kelapa Gading),66.0000
"2018-04-12",DKI2 (Kelapa Gading),69.0000
"2018-04-13",DKI2 (Kelapa Gading),54.0000
"2018-04-14",DKI2 (Kelapa Gading),56.0000
"2018-04-15",DKI2 (Kelapa Gading),52.0000
"2018-04-16",DKI2 (Kelapa Gading),62.0000
"2018-04-17",DKI2 (Kelapa Gading),68.0000
"2018-04-18",DKI2 (Kelapa Gading),76.0000
"2018-04-19",DKI2 (Kelapa Gading),77.0000
"2018-04-20",DKI2 (Kelapa Gading),68.0000
"2018-04-21",DKI2 (Kelapa Gading),71.0000
"2018-04-22",DKI2 (Kelapa Gading),64.0000
"2018-04-23",DKI2 (Kelapa Gading),60.0000
"2018-04-24",DKI2 (Kelapa Gading),72.0000
"2018-04-25",DKI2 (Kelapa Gading),56.0000
"2018-04-26",DKI2 (Kelapa Gading),60.0000
"2018-04-27",DKI2 (Kelapa Gading),62.0000
"2018-04-28",DKI2 (Kelapa Gading),72.0000
"2018-04-29",DKI2 (Kelapa Gading),72.0000
"2018-04-30",DKI2 (Kelapa Gading),76.0000
"2018-02-01",DKI2 (Kelapa Gading),37.0000
"2018-02-02",DKI2 (Kelapa Gading),56.0000
"2018-02-03",DKI2 (Kelapa Gading),39.0000
"2018-02-04",DKI2 (Kelapa Gading),35.0000
"2018-02-05",DKI2 (Kelapa Gading),40.0000
"2018-02-06",DKI2 (Kelapa Gading),71.0000
"2018-02-07",DKI2 (Kelapa Gading),60.0000
"2018-02-08",DKI2 (Kelapa Gading),62.0000
"2018-02-09",DKI2 (Kelapa Gading),62.0000
"2018-02-10",DKI2 (Kelapa Gading),52.0000
"2018-02-11",DKI2 (Kelapa Gading),39.0000
"2018-02-12",DKI2 (Kelapa Gading),56.0000
"2018-02-13",DKI2 (Kelapa Gading),53.0000
"2018-02-14",DKI2 (Kelapa Gading),34.0000
"2018-02-15",DKI2 (Kelapa Gading),28.0000
"2018-02-16",DKI2 (Kelapa Gading),54.0000
"2018-02-17",DKI2 (Kelapa Gading),42.0000
"2018-02-18",DKI2 (Kelapa Gading),60.0000
"2018-02-19",DKI2 (Kelapa Gading),58.0000
"2018-02-20",DKI2 (Kelapa Gading),42.0000
"2018-02-21",DKI2 (Kelapa Gading),66.0000
"2018-02-22",DKI2 (Kelapa Gading),45.0000
"2018-02-23",DKI2 (Kelapa Gading),56.0000
"2018-02-24",DKI2 (Kelapa Gading),54.0000
"2018-02-25",DKI2 (Kelapa Gading),69.0000
"2018-02-26",DKI2 (Kelapa Gading),65.0000
"2018-02-27",DKI2 (Kelapa Gading),36.0000
"2018-02-28",DKI2 (Kelapa Gading),48.0000
"2018-01-01",DKI2 (Kelapa Gading),59.0000
"2018-01-02",DKI2 (Kelapa Gading),33.0000
"2018-01-03",DKI2 (Kelapa Gading),73.0000
"2018-01-04",DKI2 (Kelapa Gading),53.0000
"2018-01-05",DKI2 (Kelapa Gading),35.0000
"2018-01-06",DKI2 (Kelapa Gading),28.0000
"2018-01-07",DKI2 (Kelapa Gading),29.0000
"2018-01-08",DKI2 (Kelapa Gading),48.0000
"2018-01-09",DKI2 (Kelapa Gading),30.0000
"2018-01-10",DKI2 (Kelapa Gading),45.0000
"2018-01-11",DKI2 (Kelapa Gading),41.0000
"2018-01-12",DKI2 (Kelapa Gading),29.0000
"2018-01-13",DKI2 (Kelapa Gading),30.0000
"2018-01-14",DKI2 (Kelapa Gading),31.0000
"2018-01-15",DKI2 (Kelapa Gading),31.0000
"2018-01-16",DKI2 (Kelapa Gading),33.0000
"2018-01-17",DKI2 (Kelapa Gading),34.0000
"2018-01-18",DKI2 (Kelapa Gading),30.0000
"2018-01-19",DKI2 (Kelapa Gading),29.0000
"2018-01-20",DKI2 (Kelapa Gading),29.0000
"2018-01-21",DKI2 (Kelapa Gading),29.0000
"2018-01-22",DKI2 (Kelapa Gading),29.0000
"2018-01-23",DKI2 (Kelapa Gading),35.0000
"2018-01-24",DKI2 (Kelapa Gading),29.0000
"2018-01-25",DKI2 (Kelapa Gading),20.0000
"2018-01-26",DKI2 (Kelapa Gading),37.0000
"2018-01-27",DKI2 (Kelapa Gading),34.0000
"2018-01-28",DKI2 (Kelapa Gading),28.0000
"2018-01-29",DKI2 (Kelapa Gading),25.0000
"2018-01-30",DKI2 (Kelapa Gading),28.0000
"2018-01-31",DKI2 (Kelapa Gading),39.0000
"2018-07-01",DKI2 (Kelapa Gading),142.0000
"2018-07-02",DKI2 (Kelapa Gading),87.0000
"2018-07-03",DKI2 (Kelapa Gading),166.0000
"2018-07-04",DKI2 (Kelapa Gading),209.0000
"2018-07-05",DKI2 (Kelapa Gading),110.0000
"2018-07-06",DKI2 (Kelapa Gading),100.0000
"2018-07-07",DKI2 (Kelapa Gading),80.0000
"2018-07-08",DKI2 (Kelapa Gading),111.0000
"2018-07-09",DKI2 (Kelapa Gading),109.0000
"2018-07-10",DKI2 (Kelapa Gading),124.0000
"2018-07-11",DKI2 (Kelapa Gading),129.0000
"2018-07-12",DKI2 (Kelapa Gading),107.0000
"2018-07-13",DKI2 (Kelapa Gading),107.0000
"2018-07-14",DKI2 (Kelapa Gading),117.0000
"2018-07-15",DKI2 (Kelapa Gading),129.0000
"2018-07-16",DKI2 (Kelapa Gading),146.0000
"2018-07-17",DKI2 (Kelapa Gading),137.0000
"2018-07-18",DKI2 (Kelapa Gading),184.0000
"2018-07-19",DKI2 (Kelapa Gading),134.0000
"2018-07-20",DKI2 (Kelapa Gading),88.0000
"2018-07-21",DKI2 (Kelapa Gading),83.0000
"2018-07-22",DKI2 (Kelapa Gading),121.0000
"2018-07-23",DKI2 (Kelapa Gading),118.0000
"2018-07-24",DKI2 (Kelapa Gading),92.0000
"2018-07-25",DKI2 (Kelapa Gading),97.0000
"2018-07-26",DKI2 (Kelapa Gading),120.0000
"2018-07-27",DKI2 (Kelapa Gading),118.0000
"2018-07-28",DKI2 (Kelapa Gading),209.0000
"2018-07-29",DKI2 (Kelapa Gading),141.0000
"2018-07-30",DKI2 (Kelapa Gading),127.0000
"2018-07-31",DKI2 (Kelapa Gading),108.0000
"2018-06-01",DKI2 (Kelapa Gading),106.0000
"2018-06-02",DKI2 (Kelapa Gading),67.0000
"2018-06-03",DKI2 (Kelapa Gading),77.0000
"2018-06-04",DKI2 (Kelapa Gading),72.0000
"2018-06-05",DKI2 (Kelapa Gading),73.0000
"2018-06-06",DKI2 (Kelapa Gading),87.0000
"2018-06-07",DKI2 (Kelapa Gading),87.0000
"2018-06-08",DKI2 (Kelapa Gading),84.0000
"2018-06-09",DKI2 (Kelapa Gading),80.0000
"2018-06-10",DKI2 (Kelapa Gading),203.0000
"2018-06-11",DKI2 (Kelapa Gading),169.0000
"2018-06-12",DKI2 (Kelapa Gading),161.0000
"2018-06-13",DKI2 (Kelapa Gading),100.0000
"2018-06-14",DKI2 (Kelapa Gading),93.0000
"2018-06-15",DKI2 (Kelapa Gading),161.0000
"2018-06-16",DKI2 (Kelapa Gading),139.0000
"2018-06-17",DKI2 (Kelapa Gading),71.0000
"2018-06-18",DKI2 (Kelapa Gading),61.0000
"2018-06-19",DKI2 (Kelapa Gading),71.0000
"2018-06-20",DKI2 (Kelapa Gading),74.0000
"2018-06-21",DKI2 (Kelapa Gading),54.0000
"2018-06-22",DKI2 (Kelapa Gading),62.0000
"2018-06-23",DKI2 (Kelapa Gading),61.0000
"2018-06-24",DKI2 (Kelapa Gading),82.0000
"2018-06-25",DKI2 (Kelapa Gading),82.0000
"2018-06-26",DKI2 (Kelapa Gading),107.0000
"2018-06-27",DKI2 (Kelapa Gading),68.0000
"2018-06-28",DKI2 (Kelapa Gading),65.0000
"2018-06-29",DKI2 (Kelapa Gading),154.0000
"2018-06-30",DKI2 (Kelapa Gading),193.0000
"2018-03-01",DKI2 (Kelapa Gading),119.0000
"2018-03-02",DKI2 (Kelapa Gading),146.0000
"2018-03-03",DKI2 (Kelapa Gading),68.0000
"2018-03-04",DKI2 (Kelapa Gading),154.0000
"2018-03-05",DKI2 (Kelapa Gading),57.0000
"2018-03-06",DKI2 (Kelapa Gading),56.0000
"2018-03-07",DKI2 (Kelapa Gading),52.0000
"2018-03-08",DKI2 (Kelapa Gading),89.0000
"2018-03-09",DKI2 (Kelapa Gading),59.0000
"2018-03-10",DKI2 (Kelapa Gading),32.0000
"2018-03-11",DKI2 (Kelapa Gading),31.0000
"2018-03-12",DKI2 (Kelapa Gading),28.0000
"2018-03-13",DKI2 (Kelapa Gading),35.0000
"2018-03-14",DKI2 (Kelapa Gading),43.0000
"2018-03-15",DKI2 (Kelapa Gading),136.0000
"2018-03-16",DKI2 (Kelapa Gading),90.0000
"2018-03-17",DKI2 (Kelapa Gading),92.0000
"2018-03-18",DKI2 (Kelapa Gading),109.0000
"2018-03-19",DKI2 (Kelapa Gading),99.0000
"2018-03-20",DKI2 (Kelapa Gading),170.0000
"2018-03-21",DKI2 (Kelapa Gading),87.0000
"2018-03-22",DKI2 (Kelapa Gading),46.0000
"2018-03-23",DKI2 (Kelapa Gading),71.0000
"2018-03-24",DKI2 (Kelapa Gading),63.0000
"2018-03-25",DKI2 (Kelapa Gading),64.0000
"2018-03-26",DKI2 (Kelapa Gading),90.0000
"2018-03-27",DKI2 (Kelapa Gading),94.0000
"2018-03-28",DKI2 (Kelapa Gading),195.0000
"2018-03-29",DKI2 (Kelapa Gading),129.0000
"2018-03-30",DKI2 (Kelapa Gading),105.0000
"2018-03-31",DKI2 (Kelapa Gading),54.0000
"2018-05-01",DKI2 (Kelapa Gading),73.0000
"2018-05-02",DKI2 (Kelapa Gading),76.0000
"2018-05-03",DKI2 (Kelapa Gading),80.0000
"2018-05-04",DKI2 (Kelapa Gading),91.0000
"2018-05-05",DKI2 (Kelapa Gading),76.0000
"2018-05-06",DKI2 (Kelapa Gading),74.0000
"2018-05-07",DKI2 (Kelapa Gading),68.0000
"2018-05-08",DKI2 (Kelapa Gading),76.0000
"2018-05-09",DKI2 (Kelapa Gading),96.0000
"2018-05-10",DKI2 (Kelapa Gading),71.0000
"2018-05-11",DKI2 (Kelapa Gading),71.0000
"2018-05-12",DKI2 (Kelapa Gading),79.0000
"2018-05-13",DKI2 (Kelapa Gading),73.0000
"2018-05-14",DKI2 (Kelapa Gading),82.0000
"2018-05-15",DKI2 (Kelapa Gading),85.0000
"2018-05-16",DKI2 (Kelapa Gading),75.0000
"2018-05-17",DKI2 (Kelapa Gading),54.0000
"2018-05-18",DKI2 (Kelapa Gading),58.0000
"2018-05-19",DKI2 (Kelapa Gading),86.0000
"2018-05-20",DKI2 (Kelapa Gading),57.0000
"2018-05-21",DKI2 (Kelapa Gading),63.0000
"2018-05-22",DKI2 (Kelapa Gading),58.0000
"2018-05-23",DKI2 (Kelapa Gading),56.0000
"2018-05-24",DKI2 (Kelapa Gading),36.0000
"2018-05-25",DKI2 (Kelapa Gading),54.0000
"2018-05-26",DKI2 (Kelapa Gading),61.0000
"2018-05-27",DKI2 (Kelapa Gading),106.0000
"2018-05-28",DKI2 (Kelapa Gading),120.0000
"2018-05-29",DKI2 (Kelapa Gading),79.0000
"2018-05-30",DKI2 (Kelapa Gading),102.0000
"2018-05-31",DKI2 (Kelapa Gading),183.0000
"2018-11-01",DKI2 (Kelapa Gading),95.0000
"2018-11-02",DKI2 (Kelapa Gading),79.0000
"2018-11-03",DKI2 (Kelapa Gading),173.0000
"2018-11-04",DKI2 (Kelapa Gading),102.0000
"2018-11-05",DKI2 (Kelapa Gading),96.0000
"2018-11-06",DKI2 (Kelapa Gading),122.0000
"2018-11-07",DKI2 (Kelapa Gading),83.0000
"2018-11-08",DKI2 (Kelapa Gading),77.0000
"2018-11-09",DKI2 (Kelapa Gading),79.0000
"2018-11-10",DKI2 (Kelapa Gading),71.0000
"2018-11-11",DKI2 (Kelapa Gading),88.0000
"2018-11-12",DKI2 (Kelapa Gading),144.0000
"2018-11-13",DKI2 (Kelapa Gading),129.0000
"2018-11-14",DKI2 (Kelapa Gading),65.0000
"2018-11-15",DKI2 (Kelapa Gading),51.0000
"2018-11-16",DKI2 (Kelapa Gading),234.0000
"2018-11-17",DKI2 (Kelapa Gading),145.0000
"2018-11-18",DKI2 (Kelapa Gading),118.0000
"2018-11-19",DKI2 (Kelapa Gading),68.0000
"2018-11-20",DKI2 (Kelapa Gading),94.0000
"2018-11-21",DKI2 (Kelapa Gading),163.0000
"2018-11-22",DKI2 (Kelapa Gading),129.0000
"2018-11-23",DKI2 (Kelapa Gading),203.0000
"2018-11-24",DKI2 (Kelapa Gading),193.0000
"2018-11-25",DKI2 (Kelapa Gading),73.0000
"2018-11-26",DKI2 (Kelapa Gading),68.0000
"2018-11-27",DKI2 (Kelapa Gading),123.0000
"2018-11-28",DKI2 (Kelapa Gading),109.0000
"2018-11-29",DKI2 (Kelapa Gading),
"2018-11-30",DKI2 (Kelapa Gading),
"2018-10-01",DKI2 (Kelapa Gading),91.0000
"2018-10-02",DKI2 (Kelapa Gading),66.0000
"2018-10-03",DKI2 (Kelapa Gading),104.0000
"2018-10-04",DKI2 (Kelapa Gading),99.0000
